,FB,AMZN,NFLX,GOOGL,MSFT
0,0.41078687330879554,-0.17783870044434147,0.4767928093127372,-0.763044796634319,-0.16726294463515576
1,0.46811345070344507,-0.16510537346707505,0.44546093421415084,-0.994909917718819,-0.21011634528101145
2,0.6030406389615786,-0.10883530351606172,0.5219830137818521,-0.8587742438778245,-0.09502435497499746
3,0.8903726305371933,-0.08669242241221174,0.4830190152618153,-0.5324831022142529,-0.10849256660655225
4,1.044874747661794,-0.0308904894824221,0.6503231944741379,1.388020978024968,0.13026209413464787
5,0.9952383208932567,0.0801984256538112,2.6059943924365827,0.2356696786927976,0.2380077871870862
6,0.9714687644125488,0.22569541184993933,0.7682194168002288,0.20641499133547803,0.3016756967180723
7,0.8596120280327482,0.22288658972260136,0.8013589000775792,0.14747114106602763,0.33840718298594885
8,0.6386949736826415,1.5807110286442074,0.679847461393959,-0.03399481566031716,0.14128154001500962
9,0.7030125971010261,0.16783367602676902,0.6631772970786859,-0.058759922284583474,0.23311025568470187
10,0.8735941200802225,0.19184910521551168,0.6808516881599396,0.05985190417900608,0.16209604890014007
11,0.9337171158843665,0.2369307003592933,0.7286528822206032,0.1654294639982439,0.193930003665634
12,0.9344162204867397,0.2655338723560221,1.05201390086627,0.10807869076310155,-1.7498376862087903
13,1.242022245531193,0.3544799063884044,1.3119077879019791,0.33806108444341604,0.2073982152971888
14,1.1749082037033116,0.31754389541390515,1.2940325514675295,0.32589576890869015,0.0494528243453174
15,1.3468879358872563,-1.4697504363125016,1.2622989856625504,0.6779657934910878,0.13883277426381832
16,2.9718400408501697,0.40560046910596337,1.5551315106224153,0.6071462780567857,0.13883277426381832
17,1.6048575341631721,0.47722543335309203,1.7917273366873805,0.6850622275530119,0.2624954446990045
18,1.5699023040444844,0.38425342093819187,1.7652157500655,0.47318298198985087,0.17311549478050356
19,1.586680814501455,0.3161394843502362,1.6778480214252107,0.47101060421579116,0.08373554486200264
20,1.2098634338219993,0.07027392080388276,1.1433985365704802,0.03639022421917362,1.7461386506017373
21,1.3951261534510453,0.2010714045336062,1.4428589581858138,-0.06006334894902062,-1.9697858123483312
22,1.1742090991009384,-1.8021201162458123,1.2620981403093545,-0.2871492389305899,-0.26766234043401843
23,1.2014741785935141,0.24957039993231628,1.3631233529669762,-0.14464125695235988,-1.9491800275757134
24,1.0679451995401268,0.2418461390821353,1.2829860570417457,-0.10973838738248705,-0.13665337274525835
25,1.2804729986617502,0.30729169464911976,1.4185566704490902,0.07737575155640776,0.03476022983816783
26,0.9567875677626994,0.21450693704270868,1.2647091299009032,-0.29670770113644807,-0.0827805262190392
27,1.356675400320488,0.24151844316727944,1.4227744228662071,0.06550008639155608,-1.5436359378322129
28,0.40295242017406396,2.15852893598614,1.6208079411175287,0.2652140164199913,0.17556426053169485
29,1.796412195213582,0.42544947880582135,1.8361141597437118,0.4419007420434087,0.2600466789478114
30,3.6443223981538697,0.4444090281653552,1.7690318117762251,0.4398731894542894,1.6718005201586053
31,2.9978559590520595,0.5002577747972672,1.8296871084414368,2.445923289860823,0.27596365633055925
32,1.9488169985310593,0.6950964030303061,1.7262517515454632,0.9340167204601056,0.5465522718372516
33,1.97678118262601,0.7719176882130114,1.3707554763884267,0.9797814789002706,0.6983757484111439
34,1.970489241204646,0.8162034504207134,1.4647511016841857,0.8652247576149229,0.634707838880156
35,2.163442111459804,0.9165720277709387,1.0429758599724472,1.1052000890559068,-0.5104506723830119
36,2.1193985215102575,0.9118438438565859,0.9556081313321579,-0.6070456316943407,0.6604198792676708
37,2.03061223700879,-0.8588304857223321,0.7366866963484465,0.9027344805136635,0.5722643122247664
38,2.1599465884479345,0.7750542062552063,0.6728178740320974,0.8850658079513247,0.8012239099611979
39,2.227759734878189,0.7202821747721074,0.7051539758966643,1.0750764505889647,1.0093689988125005
40,2.4906230653707206,0.8478026993532704,0.5979025572899644,1.7579271975679904,0.9714131296690275
41,2.688469667842494,-0.5422379080935116,0.7093717283137813,2.0155712015713165,1.359542501232927
42,-0.19463771234687716,0.7483703960454914,0.7137903260840941,0.4224442289027497,1.2113921732858242
43,-0.2904150428720821,0.7917666979128694,0.5555241877655942,1.6817491502910094,0.9738618954202205
44,-0.5581721055812296,0.6136405613374935,0.14881234754356062,0.2743750698360987,0.6910294511575682
45,-0.4519082060204179,0.6053077223597231,0.19882284048938123,-0.6254717231864129,0.7779606353248761
46,-0.5169249340411778,0.6976711566470338,0.21750145833661552,1.3935470322659267,0.8024482928367943
47,-0.18694756172076488,0.8716308737335239,0.34041881449260797,0.18010672016573515,0.960393683788664
48,-0.08837381278606547,0.8199485465904978,0.31209961969196215,1.468421652878474,1.0179396789416728
49,-1.224217746129448,0.9344548619816595,0.46936153124448265,1.4613252188165498,1.0289591248220344
50,0.33318626244530963,1.003411445207817,0.48763845838532405,1.7244725798474885,1.1207878404917266
51,0.42896359297051456,1.1159515851098416,0.4028817193365848,1.8039816063780263,1.1954751959030763
52,0.2828507310743993,1.1721280276566093,0.43802965614589634,1.8493118892633797,1.2175140876638033
53,1.092967756954469,1.1149216836631508,1.4888841906160126,3.268652279974478,1.135480434998878
54,0.07032293195277792,1.1612672487642346,0.276349146823063,1.620198446692688,1.0387541878268014
55,0.14442801980439623,1.2710453802410433,0.19962622190216592,1.7577823723830532,1.2040458760322486
